source_url,source_title,raw_text,published_at,outage_date,planned_start,planned_end,region,affected_areas,scraped_at
https://www.steg.com.tn/fr/news/f1ab049217b8,إشعار بانقطاع الكهرباء - جهة الشمال الغربي - 10:00 22/07/2026,"إشعار بانقطاع الكهرباء
جهة الشمال الغربي
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الأربعاء 22 جويلية 2026، خلال الفترة المتراوحة
بين الساعة العاشرة صباحا والساعة الرابعة بعد الزوال
،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
وشتاتة
نفزة
الروحية
مكثر
بوسالم
غار الدماء
تبرسق
نبّر
الجريصة
الدهماني
بوعرادة
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-22,10:00,16:00,جهة الشمال,وشتاتة; نفزة; الروحية; مكثر; بوسالم; غار الدماء; تبرسق; نبّر; الجريصة; الدهماني; بوعرادة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/000973b9a7a8,إشعار بانقطاع الكهرباء - جهة الجنوب الغربي - 12:00 21/07/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب الغربي
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء ال
يوم
الثلاثاء 21 جويلية 2026
، خلال الفترة المتراوحة
بين
الساعة منتصف النهار و الساعة العاشرة ليلا
،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
السعيدة
خمودة بودرياس
سوق الجديد
الحمّار
اولاد حمد
حوامد
مكارم
قطرانة
الشخّار
فوسانة
حاسي لفريد
أولاد حفوز
سبيطلة
تالة
العيون
لعمايميّة
سيدي عيش
السبّالة
أم العظام
نفطة
بوليفة
صحراوي
ماجل بلعباس
دقاش
قفصة الشمالية
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.
.",,2026-07-21,12:00,22:00,جهة الجنوب,السعيدة; خمودة بودرياس; سوق الجديد; الحمّار; اولاد حمد; حوامد; مكارم; قطرانة; الشخّار; فوسانة; حاسي لفريد; أولاد حفوز; سبيطلة; تالة; العيون; لعمايميّة; سيدي عيش; السبّالة; أم العظام; نفطة; بوليفة; صحراوي; ماجل بلعباس; دقاش; قفصة الشمالية,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/541a0edcb0d4,إشعار بانقطاع الكهرباء - جهة الجنوب الغربي - 11:30 04/08/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب الغربي
في إطار الحفاظ على سلامة و ديمومة منظومتها الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الثلاثاء 04 أوت 2026، خلال الفترة المتراوحة
بين الساعة الحادية عشر و النصف صباحا و الساعة الخامسة مساء
،  وعلى فترات متقطّعة ، على أن لا تتجاوز ساعتين للفترة الواحدة ، حسب ما تمليه علينا وضعية الشبكة، و ذلك على مستوى المناطق التالية :
المزارة
الهيشرية
فوسانة
الحامّة
الحقن
القلال
أولاد أحمد
حزوت
العيون
لجرد
بودرياس
ماجل بلعباس
الكرمة
حاسي الفريد
الشرايع
نصر الله
السبالة
أم العظام
دقاش
الحمّار
الفجّ
قفصة الشمالية
بوزقان
سوق حديد
بئر الحفي
مع عودة
الكهرباء
دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الوقائية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.
وتتقدم الشركة باعتذارها عن هذا الإجراء الاستثنائي، وتعوّل على تفهم حرفائها الكرام وتعاونهم
.",,2026-08-04,11:00,13:00,جهة الجنوب,المزارة; الهيشرية; فوسانة; الحامّة; الحقن; القلال; أولاد أحمد; حزوت; العيون; لجرد; بودرياس; ماجل بلعباس; الكرمة; حاسي الفريد; الشرايع; نصر الله; السبالة; أم العظام; دقاش; الحمّار; الفجّ; قفصة الشمالية; بوزقان; سوق حديد; بئر الحفي,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/1c11bcf6c31d,إشعار بانقطاع الكهرباء - ولاية صفاقس - 18:00 22/07/2026,"إشعار بانقطاع الكهرباء
ولاية صفاقس
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الأربعاء 22 جويلية 2026، خلال الفترة المتراوحة
بين الساعة السادسة مساء والساعة العاشرة ليلا
،
وعلى فترات متقطّعة
، وعلى فترات متقطّعة، على مستوى المناطق التالية :
المحرس
الغريبة
الصخيرة
بئر علي
عقارب
العامرة
طينة
صفاقس الغربية
ساقية الزيت
ساقية الدائر
الشابة
ملولش
الغرابة
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-22,18:00,22:00,جهة صفاقس,المحرس; الغريبة; الصخيرة; بئر علي; عقارب; العامرة; طينة; صفاقس الغربية; ساقية الزيت; ساقية الدائر; الشابة; ملولش; الغرابة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/d977398cbc27,إشعار بانقطاع الكهرباء - جهة الشمال الغربي - 12:00 03/08/2026,"إشعار بانقطاع الكهرباء
جهة الشمال الغربي
في إطار الحفاظ على سلامة و ديمومة منظومتها الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الاثنين 03 أوت 2026، خلال الفترة المتراوحة
بين الساعة منتصف النهار و الساعة الخامسة مساء
،  وعلى فترات متقطّعة ، على أن لا تتجاوز ساعتين للفترة الواحدة ، حسب ما تمليه علينا وضعية الشبكة، على مستوى المناطق التالية :
نفزة
وشتاتة
الروحية
مكثر
غار الدماء
وادي مليز
بوسالم
قبلاط
قعفور
شمتو
القلعة الخصباء
سيدي اسماعيل
مجاز الباب
نبّر
تاجروين
الجريصة
مع عودة
الكهرباء
دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الوقائية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.
وتتقدم الشركة باعتذارها عن هذا الإجراء الاستثنائي، وتعوّل على تفهم حرفائها الكرام وتعاونهم
.",,2026-08-03,12:00,13:00,جهة الشمال,نفزة; وشتاتة; الروحية; مكثر; غار الدماء; وادي مليز; بوسالم; قبلاط; قعفور; شمتو; القلعة الخصباء; سيدي اسماعيل; مجاز الباب; نبّر; تاجروين; الجريصة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/c4b535d50872,إشعار بانقطاع الكهرباء - جهة الجنوب - 12:00 21/07/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
الثلاثاء 21 جويلية 2026
، خلال الفترة المتراوحة
بين
الساعة منتصف النهار والساعة العاشرة ليلا،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
جهة قابس
جهة  جربة
جهة قبلي
جهة تطاوين
جهة جرجيس / بنقردان
جهة مدنين
- تبلبو
- حي حشاد
- شنتي
- الحامة
- مطماطة
- منزل لحبيب
- سدويكش
- الماي
- ربانة
- حومة السوق
-طريق قابس
-جنعورة
دوز
-الفوّار
- ليماقس
-بير لحمر
- الذهيبة
- حي النزهة
- رمادة
- بئر ثلاثين
-الموانسة
- المنطقة الحرة جرجيس
- حسي الجربي
- الجميلة
- جلال
- حي طريق تطاوين
- حسي عمر
- بني خداش
- بوغرارة
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-21,12:00,22:00,جهة الجنوب,جهة قابس; جهة جربة; جهة قبلي; جهة تطاوين; جهة جرجيس / بنقردان; جهة مدنين; تبلبو; حي حشاد; شنتي; الحامة; مطماطة; منزل لحبيب; سدويكش; الماي; ربانة; حومة السوق; طريق قابس; جنعورة; دوز; الفوّار; ليماقس; بير لحمر; الذهيبة; حي النزهة; رمادة; بئر ثلاثين; الموانسة; المنطقة الحرة جرجيس; حسي الجربي; الجميلة; جلال; حي طريق تطاوين; حسي عمر; بني خداش; بوغرارة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/a6465473933b,إشعار بانقطاع الكهرباء - جهة الشمال الغربي - 11:30 04/08/2026,"إشعار بانقطاع الكهرباء
جهة الشمال الغربي
في إطار الحفاظ على سلامة و ديمومة منظومتها الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الثلاثاء 04 أوت 2026، خلال الفترة المتراوحة
بين الساعة الحادية عشر و النصف صباحا و الساعة الخامسة مساء
،  وعلى فترات متقطّعة ، على أن لا تتجاوز ساعتين للفترة الواحدة ، حسب ما تمليه علينا وضعية الشبكة، و ذلك على مستوى المناطق التالية :
نفزة
قعفور
شمتو
القلعة الخصباء
سيدي اسماعيل
مكثر
غار الدماء
وادي مليز
مجاز الباب
وشتاتة
الروحية
بوسالم
قبلاط
نبّر
تاجروين
الجريصة
مع عودة
الكهرباء
دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الوقائية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.
وتتقدم الشركة باعتذارها عن هذا الإجراء الاستثنائي، وتعوّل على تفهم حرفائها الكرام وتعاونهم
.",,2026-08-04,11:00,13:00,جهة الشمال,نفزة; قعفور; شمتو; القلعة الخصباء; سيدي اسماعيل; مكثر; غار الدماء; وادي مليز; مجاز الباب; وشتاتة; الروحية; بوسالم; قبلاط; نبّر; تاجروين; الجريصة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/b9ba25198b70,إشعار بانقطاع الكهرباء - ولاية صفاقس - 17:00 20/07/2026,"إشعار بانقطاع الكهرباء
ولاية صفاقس
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء ال
يوم
الاثنين 20 جويلية 2026
، خلال الفترة المتراوحة
بين
الساعة الخامسة مساء و الساعة منتصف الليل،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
المحرس
الغريبة
الصخيرة
بير علي
عقارب
منزل شاكر
الحنشة
الغرابة
العامرة
وسط مدينة صفاقس
معتمدية جبنيانة
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-20,17:00,00:00,جهة صفاقس,المحرس; الغريبة; الصخيرة; بير علي; عقارب; منزل شاكر; الحنشة; الغرابة; العامرة; وسط مدينة صفاقس; معتمدية جبنيانة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/59c501504148,إشعار بانقطاع الكهرباء - جهة الجنوب - 12:00 03/08/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب
في إطار الحفاظ على سلامة و ديمومة منظومتها الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الاثنين 03 أوت 2026، خلال الفترة المتراوحة
بين الساعة منتصف النهار و الساعة الخامسة مساء
،  وعلى فترات متقطّعة ، على أن لا تتجاوز ساعتين للفترة الواحدة ، حسب ما تمليه علينا وضعية الشبكة، على مستوى المناطق التالية :
جهة قابس
جربة
قبلي
تطاوين
جرجيس - بنقردان
مدنين
-
الموازير
- تبلبو
- شنني
- حي الأمل
- قابس المدينة
- مطماطة
- الحامة
- وذرف
- المطوية
-حومة السوق
- ميدون
- الماي
- ربانة
- التلات
- قلالة
- الجرف
-جنعورة
- حي طريق قابس
- دوز
- جمنة
- نويل
- زعفران
- الفوّار
-حي المهرجان
- غمراسن
- السمّار
- بير لحمر
- رمادة
- الزهراء
-الموانسة
- البساتين
- السويحل
- الهشام
- حي مارس
- جلال
- جميلة
- راس جدير
-حي الشرايحة
- حي النور
- حي طريق تطاوين
- حريش
- بني خداش
مع عودة
الكهرباء
دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الوقائية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.
وتتقدم الشركة باعتذارها عن هذا الإجراء الاستثنائي، وتعوّل على تفهم حرفائها الكرام وتعاونهم
.",,2026-08-03,12:00,13:00,جهة الجنوب,جهة قابس; جربة; قبلي; تطاوين; جرجيس - بنقردان; مدنين; الموازير; تبلبو; شنني; حي الأمل; قابس المدينة; مطماطة; الحامة; وذرف; المطوية; حومة السوق; ميدون; الماي; ربانة; التلات; قلالة; الجرف; جنعورة; حي طريق قابس; دوز; جمنة; نويل; زعفران; الفوّار; حي المهرجان; غمراسن; السمّار; بير لحمر; رمادة; الزهراء; الموانسة; البساتين; السويحل; الهشام; حي مارس; جلال; جميلة; راس جدير; حي الشرايحة; حي النور; حي طريق تطاوين; حريش; بني خداش,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/48f62ce623ee,إشعار بانقطاع الكهرباء - جهة الجنوب - 18:00 23/07/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الخميس 23 جويلية 2026، خلال الفترة المتراوحة
بين الساعة السادسة مساء والساعة منتصف الليل
، وعلى فترات متقطّعة ، حسب ما تمليه علينا وضعية الشبكة، على مستوى المناطق التالية :
جهة قابس
جربة
قبلي
تطاوين
جرجيس - بنقردان
مدنين
-الحامّة
- مارث
- العكاريت
- مطماطة
- النحال
- شننّي
- غنوش
- بوشمة
- حي الازدهار
- حي الأمل
- تبلبو
- الموازير
-الناظور
- قلالة
- ترقيناس
- حومة السوق
- ميدون
-القلعة
- الفوّار
- دوز
- سوق الأحد
- نقّة
- جنعورة
- الرحمات
- بازمة
- جمنة
-حي واد القمح
- بير لحمر
- بني مهيرة
- غمراسن
- رمادة
- السمّار
-السويحل
- العقلة
- الشمّاخ
- الرصيفات
- حي طريق مدنين
- النفاتية
- القطعاية
- طريق راس جدير
- الزكرة
-الدرغولية
- حي الجندلي
- الجرف
- حي النور
- بني خداش
- حسي عمر
- أم التمر
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، مع إمكانية تجاوز الفترة المذكورة أعلاه حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.",,2026-07-23,18:00,00:00,جهة الجنوب,جهة قابس; جربة; قبلي; تطاوين; جرجيس - بنقردان; مدنين; الحامّة; مارث; العكاريت; مطماطة; النحال; شننّي; غنوش; بوشمة; حي الازدهار; حي الأمل; تبلبو; الموازير; الناظور; قلالة; ترقيناس; حومة السوق; ميدون; القلعة; الفوّار; دوز; سوق الأحد; نقّة; جنعورة; الرحمات; بازمة; جمنة; حي واد القمح; بير لحمر; بني مهيرة; غمراسن; رمادة; السمّار; السويحل; العقلة; الشمّاخ; الرصيفات; حي طريق مدنين; النفاتية; القطعاية; طريق راس جدير; الزكرة; الدرغولية; حي الجندلي; الجرف; حي النور; بني خداش; حسي عمر; أم التمر,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/1b9e4f658276,إشعار بانقطاع الكهرباء - جهة الشمال الغربي - 06:00 21/07/2026,"إشعار بانقطاع الكهرباء
جهة الشمال الغربي
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الثلاثاء 21 جويلية 2026، خلال الفترة المتراوحة
بين الساعة السادسة صباحا والساعة منتصف النهار
،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
وشتاتة
نفزة
الروحية
مكثر
بوسالم
غار الدماء
تبرسق
نبّر
الجريصة
الدهماني
بوعرادة
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-21,06:00,12:00,جهة الشمال,وشتاتة; نفزة; الروحية; مكثر; بوسالم; غار الدماء; تبرسق; نبّر; الجريصة; الدهماني; بوعرادة,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/b37839982f9f,إشعار بانقطاع الكهرباء - ولاية صفاقس - 12:00 03/08/2026,"إشعار بانقطاع الكهرباء
جهة صفاقس
في إطار الحفاظ على سلامة و ديمومة منظومتها الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الاثنين 03 أوت 2026، خلال الفترة المتراوحة
بين الساعة منتصف النهار و الساعة الخامسة مساء
،  وعلى فترات متقطّعة ، على أن لا تتجاوز ساعتين للفترة الواحدة ، حسب ما تمليه علينا وضعية الشبكة، على مستوى المناطق التالية :
المحرس
العامرة
طينة
صفاقس الغربية
صفاقس المدينة
ساقية الزيت
ساقية الداير
جبنيانة
الحنشة
منزل شاكر
صفاقس الجنوبية
مع عودة
الكهرباء
دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الوقائية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى، حسب التطورات ومتطلبات التوازن بين الإنتاج و الاستهلاك.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فواتير الاستهلاك.
وتتقدم الشركة باعتذارها عن هذا الإجراء الاستثنائي، وتعوّل على تفهم حرفائها الكرام وتعاونهم
.",,2026-08-03,12:00,13:00,جهة صفاقس,المحرس; العامرة; طينة; صفاقس الغربية; صفاقس المدينة; ساقية الزيت; ساقية الداير; جبنيانة; الحنشة; منزل شاكر; صفاقس الجنوبية,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/5f80d164cc9e,إشعار بانقطاع الكهرباء - جهة تونس الكبرى - 10:00 20/07/2026,"إشعار بانقطاع الكهرباء
جهة تونس الكبرى
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء ال
يوم
الاثنين 20 جويلية 2026
، خلال الفترة المتراوحة
بين
الساعة العاشرة صباحا و الساعة الخامسة مساءا
،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
فوشانة
المغيرة
برج السدرية
حي التضامن
سكرة
المروج
مقرين
رادس
الزهراء
حمام الأنف
بومهل
بيرين
أريانة
دوار هيشر
المرسى
برج الطويل
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-20,10:00,17:00,جهة تونس الكبرى,فوشانة; المغيرة; برج السدرية; حي التضامن; سكرة; المروج; مقرين; رادس; الزهراء; حمام الأنف; بومهل; بيرين; أريانة; دوار هيشر; المرسى; برج الطويل,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/0a9d913773d6,إشعار بانقطاع الكهرباء - جهة الجنوب الغربي - 10:00 22/07/2026,"إشعار بانقطاع الكهرباء
جهة الجنوب الغربي
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الأربعاء 22 جويلية 2026، خلال الفترة المتراوحة
بين الساعة العاشرة صباحا والساعة الرابعة بعد الزوال
،
وعلى فترات متقطّعة
، على مستوى المناطق التالية :
السعيدة
خمودة بودرياس
سوق الجديد
الحمّار
اولاد حمد
حوامد
مكارم
قطرانة
الشخّار
فوسانة
حاسي لفريد
أولاد حفوز
السند
البهلولة
سبيطلة
تالة
العيون
لعمايميّة
سيدي عيش
السبّالة
أم العظام
نفطة
بوليفة
صحراوي
ماجل بلعباس
دقاش
قفصة الشمالية
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-22,10:00,16:00,جهة الجنوب,السعيدة; خمودة بودرياس; سوق الجديد; الحمّار; اولاد حمد; حوامد; مكارم; قطرانة; الشخّار; فوسانة; حاسي لفريد; أولاد حفوز; السند; البهلولة; سبيطلة; تالة; العيون; لعمايميّة; سيدي عيش; السبّالة; أم العظام; نفطة; بوليفة; صحراوي; ماجل بلعباس; دقاش; قفصة الشمالية,2026-08-11 15:21:26
https://www.steg.com.tn/fr/news/d9a5cebe9821,إشعار بانقطاع الكهرباء - ولاية صفاقس - 11:00 23/07/2026,"إشعار بانقطاع الكهرباء
ولاية صفاقس
في إطار الحفاظ على سلامة و ديمومة المنظومة الكهربائية، تعلم الشركة التونسية للكهرباء و الغاز أنّه قد يتمّ اللجوء إلى
القطع الدوري للكهرباء
اليوم الخميس 23 جويلية 2026، خلال الفترة المتراوحة
بين الساعة الحادية عشر صباحا والساعة الخامسة مساء
،
وعلى فترات متقطّعة
، وعلى فترات متقطّعة، على مستوى المناطق التالية :
المحرس
الغريبة
الصخيرة
بئر علي
عقارب
العامرة
طينة
صفاقس الغربية
ساقية الزيت
ساقية الدائر
الشابة
ملولش
مع عودة
الكهرباء دون سابق إعلام
. لذا، يُرجى اتخاذ التدابير الاحتياطية اللازمة
.
هذه القائمة ليست نهائية و يمكن أن تشمل مناطق أخرى.
*للتبليغ عن أي طارئ أو لطلب مزيد من المعلومات، تضع الشركة على ذمّة حرفائها رقم الخدمات التالي :
71.239.222
، كما يمكنهم الاتصال بأرقام الهاتف المذكورة على فاتورات الاستهلاك.",,2026-07-23,11:00,17:00,جهة صفاقس,المحرس; الغريبة; الصخيرة; بئر علي; عقارب; العامرة; طينة; صفاقس الغربية; ساقية الزيت; ساقية الدائر; الشابة; ملولش,2026-08-11 15:21:26
